day_idx,hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
,160.0,0.1153920467623909,0.11985344464175178,21,160.0,0.1402609197082923,64.0,0.8226956375473479,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,INFL
,184.0,0.10337374808816238,0.10570740264699381,21,184.0,0.1402609197082923,64.0,0.7370103397521846,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,INFL
,208.0,0.1194638691748211,0.1300032236186048,21,208.0,0.1402609197082923,64.0,0.8517259791485478,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,INFL
,-8.0,0.0350879247518283,0.012684036271428131,20,-8.0,0.06299469886468742,448.0,0.5569980551410706,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,16.0,0.040789820520218824,-0.007129797873041003,20,16.0,0.06299469886468742,448.0,0.6475119534714395,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,40.0,0.041859389894022006,-0.00626668583206456,20,40.0,0.06299469886468742,448.0,0.6644906737936148,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,64.0,0.03512923990514435,-0.0047705039342105056,20,64.0,0.06299469886468742,448.0,0.5576539064120607,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,88.0,0.029976059110630643,0.03582093083828534,20,88.0,0.06299469886468742,448.0,0.4758505025163975,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,112.0,0.03653731419321695,0.046407762116119966,20,112.0,0.06299469886468742,448.0,0.5800061727685861,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,136.0,0.032177726998427136,0.010496928689664101,20,136.0,0.06299469886468742,448.0,0.5108005527186482,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,160.0,0.02961163607422209,0.021656452701154832,20,160.0,0.06299469886468742,448.0,0.47006552309787003,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,184.0,0.029651860016474414,0.02572812476414832,20,184.0,0.06299469886468742,448.0,0.4707040521007425,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,208.0,0.027700118681598256,0.03253022341034147,20,208.0,0.06299469886468742,448.0,0.4397214238788266,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,232.0,0.02817561666436099,0.04405850929116443,20,232.0,0.06299469886468742,448.0,0.44726964605199876,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,256.0,0.03867809684771812,0.05552825231562427,20,256.0,0.06299469886468742,448.0,0.6139897093690161,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,280.0,0.0438974600501926,0.05595625416407705,20,280.0,0.06299469886468742,448.0,0.6968437160797343,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,304.0,0.034625789596693754,0.05193331155632578,20,304.0,0.06299469886468742,448.0,0.5496619591923113,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,328.0,0.03606532100554222,0.0567032286342695,20,328.0,0.06299469886468742,448.0,0.5725135869449984,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,352.0,0.041124000411675715,0.05908434358053083,20,352.0,0.06299469886468742,448.0,0.6528168425728972,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,376.0,0.03585626292379199,0.045696533643002434,20,376.0,0.06299469886468742,448.0,0.5691949254462065,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,400.0,0.032906373903933465,0.05575709393462861,20,400.0,0.06299469886468742,448.0,0.5223673499037806,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,424.0,0.05642043450782743,0.07462494510695683,20,424.0,0.06299469886468742,448.0,0.8956378159536645,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,448.0,0.06299469886468742,0.09006630427809896,20,448.0,0.06299469886468742,448.0,1.0,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,472.0,0.0416350325805015,0.06400972857404576,20,472.0,0.06299469886468742,448.0,0.6609291469101793,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,496.0,0.03466290358294365,0.05275344121994605,20,496.0,0.06299469886468742,448.0,0.5502511196600772,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,520.0,0.03543435305491941,0.05122727694308791,20,520.0,0.06299469886468742,448.0,0.5624973798356014,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,544.0,0.0313573222852627,0.059056385007948464,20,544.0,0.06299469886468742,448.0,0.497777159830833,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,568.0,0.03989673964706762,0.059067636541562475,20,568.0,0.06299469886468742,448.0,0.633334873665573,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,592.0,0.04731585958342992,0.07023007928889431,20,592.0,0.06299469886468742,448.0,0.7511085922493947,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,616.0,0.05021055074621679,0.060460039178433976,20,616.0,0.06299469886468742,448.0,0.7970599375999721,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
,640.0,0.030947596243145838,0.01552572216970107,20,640.0,0.06299469886468742,448.0,0.49127302457023025,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
-1.0,-8.0,0.05447515445779612,-0.006166583592995822,21,-8.0,0.12910513786241298,104.0,0.42194412522799946,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
0.0,8.0,0.07729039235675829,0.05247696682550188,21,8.0,0.12910513786241298,104.0,0.5986624052028546,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
1.0,32.0,0.08520726750803403,0.08526528869387519,21,32.0,0.12910513786241298,104.0,0.6599835523109793,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
2.0,56.0,0.09096890339806248,0.12220613592783332,21,56.0,0.12910513786241298,104.0,0.7046110240400177,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
3.0,80.0,0.11522234933359364,0.16801956914747027,21,80.0,0.12910513786241298,104.0,0.8924691243224248,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
4.0,104.0,0.12910513786241298,0.19029614992082836,21,104.0,0.12910513786241298,104.0,1.0,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
5.0,128.0,0.1179302916525468,0.18190728969286407,21,128.0,0.12910513786241298,104.0,0.9134438303936813,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
6.0,152.0,0.10101307065173133,0.15858424229729415,21,152.0,0.12910513786241298,104.0,0.7824093783113474,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
7.0,176.0,0.09138289844238918,0.11146325590749896,21,176.0,0.12910513786241298,104.0,0.707817674458283,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
8.0,200.0,0.08024348080599979,0.1362716480557321,21,200.0,0.12910513786241298,104.0,0.6215359213009405,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
9.0,220.0,0.10135658463191155,0.17818948528635323,21,220.0,0.12910513786241298,104.0,0.785070108828101,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
1.0,32.0,0.24759529687456974,0.3738201496526945,21,32.0,0.24759529687456974,32.0,1.0,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
2.0,56.0,0.16647016466095624,0.25714745587258964,21,56.0,0.24759529687456974,32.0,0.6723478465153924,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
3.0,72.0,0.13395170943528992,0.2018164895562019,21,72.0,0.24759529687456974,32.0,0.5410107184028985,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
4.0,104.0,0.12562999807660763,0.16917377844520076,21,104.0,0.24759529687456974,32.0,0.5074005833812385,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
5.0,128.0,0.0958056917886682,0.13062147895821863,21,128.0,0.24759529687456974,32.0,0.3869447158247225,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
,-8.0,0.18464417416993495,-0.16573864082207346,20,-8.0,0.18464417416993495,-8.0,1.0,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,16.0,0.09876949476457425,-0.13246045870061274,20,16.0,0.18464417416993495,-8.0,0.5349180130301484,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,40.0,0.055898174924318186,-0.03537066561180311,20,40.0,0.18464417416993495,-8.0,0.3027345713754987,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,64.0,0.042612397293372364,-0.014085971612243741,20,64.0,0.18464417416993495,-8.0,0.2307811632017947,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,88.0,0.02190813891840344,0.004869014491166812,20,88.0,0.18464417416993495,-8.0,0.11865058303025884,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,112.0,0.015222447472099665,-0.00758284002291989,20,112.0,0.18464417416993495,-8.0,0.08244206750920761,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,136.0,0.02394850524231219,0.016196995305995054,20,136.0,0.18464417416993495,-8.0,0.12970084406926094,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,160.0,0.014730462149923079,-0.004721297571847849,20,160.0,0.18464417416993495,-8.0,0.07977756252610539,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,184.0,0.020090861991908026,-0.004902815860492837,20,184.0,0.18464417416993495,-8.0,0.10880853448112397,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,208.0,0.02718939565170203,-0.005563803028464598,20,208.0,0.18464417416993495,-8.0,0.14725292998780787,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,232.0,0.03881626843824529,-0.006378589853651873,20,232.0,0.18464417416993495,-8.0,0.21022200463536544,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,256.0,0.05969457078639785,-0.009009073224573139,20,256.0,0.18464417416993495,-8.0,0.323295176004084,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,280.0,0.09212349385214828,-0.02551717626509622,20,280.0,0.18464417416993495,-8.0,0.49892445437982563,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,304.0,0.12881114820004805,-0.039274019432162424,20,304.0,0.18464417416993495,-8.0,0.6976182637720176,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,328.0,0.12112359449981365,-0.0772570059076437,20,328.0,0.18464417416993495,-8.0,0.6559838405101213,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
,-8.0,0.06847019249334531,0.1098162235636863,21,-8.0,0.08444372699984097,16.0,0.8108381158197133,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,16.0,0.08444372699984097,0.10220665850744841,21,16.0,0.08444372699984097,16.0,1.0,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,40.0,0.03472578552088075,0.05631884428868983,21,40.0,0.08444372699984097,16.0,0.41122990131577386,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,64.0,0.03613812783529566,-0.009280523495182472,21,64.0,0.08444372699984097,16.0,0.4279551497693099,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,88.0,0.031300507139304996,0.06332610037827213,21,88.0,0.08444372699984097,16.0,0.3706670495413347,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,112.0,0.029621535932027675,0.0355787844374309,21,112.0,0.08444372699984097,16.0,0.35078432684624944,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,136.0,0.02634948551851327,0.03415481565925175,21,136.0,0.08444372699984097,16.0,0.312036032215429,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,160.0,0.04995955329159632,0.08549152899083172,21,160.0,0.08444372699984097,16.0,0.5916313155113394,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,184.0,0.03262320506089583,0.05023133636107987,21,184.0,0.08444372699984097,16.0,0.38633071063949215,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,208.0,0.02702926521115511,0.030065104797205883,21,208.0,0.08444372699984097,16.0,0.3200861232854634,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,232.0,0.07825347144587612,-0.05055500289043946,21,232.0,0.08444372699984097,16.0,0.9266937193099434,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,256.0,0.033708196546612335,0.025764350993752645,21,256.0,0.08444372699984097,16.0,0.39917940318616935,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
,-8.0,0.09900455486990953,-0.09466610502250888,21,-8.0,0.1248691169593249,16.0,0.7928666213132544,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,16.0,0.1248691169593249,-0.08927608975000978,21,16.0,0.1248691169593249,16.0,1.0,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,40.0,0.10704387732027913,-0.07570265789576282,21,40.0,0.1248691169593249,16.0,0.8572486130029077,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,64.0,0.10258917781049291,-0.08126740165168712,21,64.0,0.1248691169593249,16.0,0.8215736629571145,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,88.0,0.10563253435619892,-0.08771492434545125,21,88.0,0.1248691169593249,16.0,0.8459460347638068,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,112.0,0.09388269794417178,-0.07944230793695066,21,112.0,0.1248691169593249,16.0,0.7518488176284077,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,136.0,0.08188480227339934,-0.06191960157638885,21,136.0,0.1248691169593249,16.0,0.6557650463730967,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,160.0,0.08086674682142798,-0.055291580347851844,21,160.0,0.1248691169593249,16.0,0.647612066062497,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
,-8.0,0.038277028244561716,0.011296328999717479,21,-8.0,0.40114008822652447,16.0,0.09542060085240499,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,16.0,0.40114008822652447,-0.11300323655935503,20,16.0,0.40114008822652447,16.0,1.0,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,40.0,0.31288021742381167,-0.09541764600529164,20,40.0,0.40114008822652447,16.0,0.7799774358306659,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,64.0,0.278281222827625,-0.10400812372191044,21,64.0,0.40114008822652447,16.0,0.6937257855676572,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,88.0,0.23845905777835083,-0.04835677142309539,21,88.0,0.40114008822652447,16.0,0.5944533213636145,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,112.0,0.23440756382715774,0.0005863189220346269,21,112.0,0.40114008822652447,16.0,0.5843533735645673,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,136.0,0.2517174050225433,0.03133347318485713,21,136.0,0.40114008822652447,16.0,0.6275049849428115,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,160.0,0.25581280304724696,0.034000688111740875,21,160.0,0.40114008822652447,16.0,0.6377143809740328,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,184.0,0.2426047411269528,-0.02142338783411374,21,184.0,0.40114008822652447,16.0,0.6047880734122826,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,208.0,0.23044829892305488,-0.02542177919534,21,208.0,0.40114008822652447,16.0,0.5744833430682209,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,232.0,0.22369127339247483,-0.012663936084344426,21,232.0,0.40114008822652447,16.0,0.5576387899335455,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,256.0,0.2202533683322654,-0.03088757552076397,21,256.0,0.40114008822652447,16.0,0.5490684546289673,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,280.0,0.22523036014220127,0.0014221458741330295,21,280.0,0.40114008822652447,16.0,0.5614755711351724,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,304.0,0.2249583707753359,0.05293795203035647,21,304.0,0.40114008822652447,16.0,0.5607975302839878,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,328.0,0.23515418215837294,0.05215481382091495,21,328.0,0.40114008822652447,16.0,0.5862146144455674,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,352.0,0.254219831981635,0.12882706316187714,21,352.0,0.40114008822652447,16.0,0.6337432718469082,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,376.0,0.22333088759621741,0.07240032700527908,21,376.0,0.40114008822652447,16.0,0.556740386092008,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,400.0,0.2268024737357947,0.07693849617165716,21,400.0,0.40114008822652447,16.0,0.5653946847808414,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,424.0,0.2152221540146397,0.06863824638902359,21,424.0,0.40114008822652447,16.0,0.5365261671207077,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,448.0,0.22417511682145952,0.11711523809890102,21,448.0,0.40114008822652447,16.0,0.558844960653415,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,472.0,0.23088793579423797,0.09086150091733002,21,472.0,0.40114008822652447,16.0,0.5755793114944303,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,496.0,0.2299293991393507,0.10697231960177477,21,496.0,0.40114008822652447,16.0,0.573189780547461,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,520.0,0.22440175595344972,0.11189539862629476,21,520.0,0.40114008822652447,16.0,0.559409948144424,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,544.0,0.2280796073819768,0.13856601989701903,21,544.0,0.40114008822652447,16.0,0.5685784444789269,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,568.0,0.22994078932550727,0.11428842902262439,21,568.0,0.40114008822652447,16.0,0.5732181750821657,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,592.0,0.21742730358640247,0.11000535537385168,21,592.0,0.40114008822652447,16.0,0.5420233728014262,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,616.0,0.23802950546632728,0.13438082182333685,21,616.0,0.40114008822652447,16.0,0.5933824926814885,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,640.0,0.21929343750302646,0.10448662117315417,21,640.0,0.40114008822652447,16.0,0.5466754481521455,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,664.0,0.24802868827874006,0.12603498835176088,21,664.0,0.40114008822652447,16.0,0.61830940252144,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,688.0,0.2164310324781042,0.07078032910740939,21,688.0,0.40114008822652447,16.0,0.5395397738355315,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,712.0,0.214930255932558,0.08271863306002049,21,712.0,0.40114008822652447,16.0,0.5357984959388714,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,736.0,0.22124032178953582,0.10209304842545518,21,736.0,0.40114008822652447,16.0,0.5515288256719958,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,760.0,0.21651791626835037,0.10269234001753291,21,760.0,0.40114008822652447,16.0,0.5397563659757744,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,784.0,0.216389788950193,0.11565440325569382,21,784.0,0.40114008822652447,16.0,0.5394369580633819,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,808.0,0.22940356013243207,0.11496298631700543,21,808.0,0.40114008822652447,16.0,0.5718789192739259,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,832.0,0.274652228850538,0.17061381720841315,21,832.0,0.40114008822652447,16.0,0.6846790857149173,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
,-8.0,0.2564811305157264,-0.3587645244682142,16,-8.0,0.2564811305157264,-8.0,1.0,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,16.0,0.19581474893033457,-0.18910670849341824,16,16.0,0.2564811305157264,-8.0,0.7634664918101177,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,40.0,0.11276912812030543,-0.08198498750282075,16,40.0,0.2564811305157264,-8.0,0.43967806868892007,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,64.0,0.08189055953584123,-0.07770515387714078,16,64.0,0.2564811305157264,-8.0,0.31928492895823396,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,88.0,0.06437328508608307,-0.033258122480346874,16,88.0,0.2564811305157264,-8.0,0.2509864369228362,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,112.0,0.049857056339021676,-0.007532116416864835,16,112.0,0.2564811305157264,-8.0,0.19438878890922792,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,136.0,0.07920376605313949,-0.019325446329138463,16,136.0,0.2564811305157264,-8.0,0.30880932992566884,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,160.0,0.07385239905764215,-0.02584257256732984,16,160.0,0.2564811305157264,-8.0,0.28794476579677203,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,184.0,0.07653580331255391,-0.04127189087217161,16,184.0,0.2564811305157264,-8.0,0.2984071504935176,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,208.0,0.04641630248344033,0.016742886331515345,16,208.0,0.2564811305157264,-8.0,0.1809735569634596,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,232.0,0.06499684508600143,-0.010669993714653991,16,232.0,0.2564811305157264,-8.0,0.253417648913615,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
,-8.0,0.04926878817508383,0.06053567647304692,21,-8.0,0.13709144407795817,136.0,0.3593863096741962,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,16.0,0.036891961322723515,0.0526854807616843,21,16.0,0.13709144407795817,136.0,0.2691047685057909,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,40.0,0.047142600897240504,0.060406239200318256,21,40.0,0.13709144407795817,136.0,0.3438770465531932,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,64.0,0.05021114484526442,0.05514685981555819,21,64.0,0.13709144407795817,136.0,0.36626023733991336,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
,88.0,0.07206049743189111,0.03193045147717181,21,88.0,0.13709144407795817,136.0,0.5256381819926947,boise_fire,wildfires_in_boise_county_idaho_27_august_2024,Wildfires In Boise County Idaho 27 August 2024,wildfire,INFL
